weight_set,scenario,policy,replication,arrivals,completed,completion_rate,throughput_rate,acceptance_rate,mean_gate_wait,mean_yard_wait,mean_total_wait,p95_total_wait,mean_turnaround,mean_gate_queue,mean_yard_queue,p95_yard_queue,gate_utilization,yard_utilization,yard_resource_hours_per_truck,mean_composite_cost,mean_quota,mean_yard_capacity,unstable,queue_tail_slope,terminal_system,uncompleted_at_drain_limit,drain_truncated,drain_minutes,first_queue_threshold_period,mean_net_queue_drift,tail_net_queue_drift,service_floor_binding_rate,projection_binding_rate,total_generated_arrivals,requested,accepted
W0_current,sc_high_workload,fixed,6,24303,24303,1.0,0.9065915619054724,0.9209534822993994,275.4927524067469,4.512364728634325,280.0051171353812,446.2260277770409,296.0309575666037,200.32204106280196,3.3113526570048313,10.661666666666664,1.0,0.9604133424511815,0.18051269390610214,3.343244179599664,25.0,8.0,1,0.33158350379139945,0,0,0,498,336,0.22916666666666666,0.24545454545454545,0.10507246376811594,0.0,31702,26807,24688
W0_current,sc_high_workload,gate_only,6,23636,23636,1.0,0.8817100011191107,0.8954004551050099,21.408877774354274,3.8279780872202513,25.236855861574522,57.04606154769681,41.265413993238084,15.625543478260868,2.719987922705314,9.55666666666666,0.9890851449275362,0.9444343135020136,0.1856067016415637,0.5095801021343377,23.784420289855074,8.0,1,0.022308932002727183,0,0,0,44,364,-0.0018115942028985507,-0.14545454545454545,0.3713768115942029,0.0,30825,26807,24003
W0_current,sc_high_workload,pto,6,21873,21873,1.0,0.8159435968217257,0.8270600962435185,4.059664119484521,0.39476978181820377,4.454433901302724,12.279681934208925,20.471761199798586,2.952234299516908,0.19507850241545893,0.894999999999997,0.9420289855072463,0.7752817709387865,0.22580350203447172,0.29747495949177505,21.0,9.0,0,-0.0015377477746535099,0,0,0,34,-1,-0.005434782608695652,0.0,0.5842391304347826,0.0,28271,26807,22171
W0_current,sc_high_workload,online_joint,6,23601,23601,1.0,0.8804043719923901,0.8938337001529452,20.783119620549254,2.2070480707208047,22.990167691270063,53.32247337406443,39.01088715230985,15.154951690821255,1.559963768115942,5.42833333333333,0.9881717995169083,0.9346221970981722,0.1873861277064531,0.48624012413055445,23.72735507246377,8.064311594202898,1,0.03334712024478335,0,0,0,44,603,0.0,-0.15454545454545454,0.38858695652173914,0.0,30759,26807,23961
W0_current,sc_high_workload,fixed,7,24444,24444,1.0,0.8995363214837713,0.9142194744976816,262.40045282191267,4.654311896579938,267.0547647184926,550.1691402599228,283.07346051296156,190.87391304347827,3.4442028985507247,11.066666666666666,1.0,0.9645414381474711,0.17902143675339552,3.2041134223342307,25.0,8.0,1,0.42911140162550115,0,0,0,567,337,0.3197463768115942,0.2772727272727273,0.12952898550724637,0.0,31791,27174,24843
W0_current,sc_high_workload,gate_only,7,23810,23810,1.0,0.8762051961433723,0.8899315522190329,22.907078541511016,3.9298296532025976,26.83690819471362,60.344306853673324,42.853329866280184,16.81820652173913,2.8161533816425126,8.718333333333323,0.9935386473429951,0.9530507312614259,0.18378832423351532,0.5341607141319099,23.723731884057973,8.0,0,-0.018918497564750753,0,0,0,31,458,0.008152173913043478,-0.045454545454545456,0.41304347826086957,0.0,30973,27174,24183
W0_current,sc_high_workload,pto,7,21931,21931,1.0,0.8070582174137043,0.8185765805549422,3.875526957559891,0.4190150354273285,4.294541992987219,11.561905338498036,20.30594138197997,2.83653381642512,0.20809178743961354,0.8666666666666667,0.9437424516908213,0.7792850378787879,0.22470475582508778,0.29960600956627575,21.0,9.0,0,0.0003923446953261458,0,0,0,24,-1,0.004528985507246377,0.031818181818181815,0.6105072463768116,0.0,28318,27174,22244
W0_current,sc_high_workload,online_joint,7,23203,23203,1.0,0.8538676676234636,0.8667108265253551,14.263001121171298,1.6772498493544898,15.940250970525788,47.7346219649501,31.954473269366456,10.316334541062803,1.1455314009661834,4.261666666666663,0.9777551328502415,0.9087303362409602,0.19269060035340257,0.4083223762202339,22.704710144927535,8.172101449275363,0,-0.02461453936876994,0,0,0,30,459,0.009057971014492754,-0.04090909090909091,0.5760869565217391,0.0,30135,27174,23552
W0_current,sc_high_workload,fixed,8,24210,24210,1.0,0.899799301271092,0.9145915409202409,118.98959783657419,5.103882918137968,124.09348075471215,202.1584666576362,140.1018657196027,87.11859903381642,3.7356582125603865,12.21333333333332,0.9996150362318841,0.9635921961588096,0.18137133415943824,1.6455686558674918,25.0,8.0,0,-0.1588468582183336,0,0,0,174,361,0.06521739130434782,-0.06363636363636363,0.10235507246376811,0.0,31479,26906,24608
W0_current,sc_high_workload,gate_only,8,23660,23660,1.0,0.8793577640674942,0.8935925072474541,17.104600616319832,3.644872793093346,20.74947340941318,46.86130499132122,36.75509471118833,12.56237922705314,2.587409420289855,9.328333333333331,0.9873037439613527,0.9447126698550065,0.18558748943364328,0.45234364481416656,23.941123188405797,8.0,0,-0.024738659138336887,0,0,0,35,413,0.002717391304347826,-0.031818181818181815,0.322463768115942,0.0009057971014492754,30779,26906,24043
W0_current,sc_high_workload,pto,8,21788,21788,1.0,0.8097822047127035,0.8215267969969523,3.8317916793554767,0.39952875527154796,4.231320434627025,11.908323955355533,20.23898520422497,2.7835446859903383,0.18882850241545893,0.9333333333333333,0.9357336956521739,0.7735855418436847,0.22686800073434918,0.2968513055022169,21.0,9.0,0,-0.004255722789163585,0,0,0,32,-1,0.0009057971014492754,0.004545454545454545,0.5806159420289855,0.0,28155,26906,22104
W0_current,sc_high_workload,online_joint,8,23359,23359,1.0,0.8681706682524344,0.8820337471196016,13.214719505142753,2.222814902768763,15.437534407911516,38.720783351922,31.440359871330323,9.650332125603866,1.542572463768116,5.266666666666667,0.9786986714975845,0.9305984848484848,0.18836422792071578,0.39064072154381024,23.38768115942029,8.016304347826088,0,-0.012643067381181853,0,0,0,35,414,0.0036231884057971015,0.00909090909090909,0.41394927536231885,0.0009057971014492754,30311,26906,23732
W0_current,sc_high_workload,fixed,9,24292,24292,1.0,0.8982731205857338,0.9143216359131753,334.0973695223259,5.882142269059773,339.9795117913857,441.22759083278396,356.02397087256463,243.21594202898547,4.3138285024154595,17.18499999999999,1.0,0.9618346459688772,0.1803268565782974,4.004197032615506,25.0,8.0,1,0.32455602951976714,0,0,0,478,336,0.2509057971014493,0.25,0.12771739130434784,0.0,31693,27043,24726
W0_current,sc_high_workload,gate_only,9,23693,23693,1.0,0.8761232111821913,0.8910623821321599,22.513708277833626,4.327789614490401,26.841497892324025,63.394956527835774,42.88509726766695,16.453291062801934,3.0855978260869565,12.618333333333323,0.9913571859903382,0.949065936156451,0.1848858312581775,0.5310021512780425,23.76268115942029,8.0,1,0.06170861907364722,0,0,0,32,411,0.002717391304347826,-0.013636363636363636,0.36594202898550726,0.0009057971014492754,30936,27043,24097
W0_current,sc_high_workload,pto,9,21874,21874,1.0,0.808859963761417,0.8205080797248826,4.07787753036891,0.4013733244439478,4.479250854812858,12.083960990354344,20.542110871270754,2.963315217391304,0.19791666666666666,0.894999999999997,0.9435612922705314,0.7790167257982767,0.2254960226753223,0.3000016550025701,21.0,9.0,0,0.0036186322407111976,0,0,0,23,-1,-0.0009057971014492754,-0.031818181818181815,0.595108695652174,0.0,28275,27043,22189
W0_current,sc_high_workload,online_joint,9,22927,22927,1.0,0.8477979514107162,0.8614059091077173,13.066274687124128,0.5619616270132561,13.628236314137382,46.373170677750764,29.6832805850843,9.359329710144928,0.35455917874396137,1.5,0.9717089371980676,0.830859993120055,0.21132289440397783,0.396739839875594,22.482789855072465,8.841485507246377,1,0.038562554823634604,0,0,0,24,463,-0.0009057971014492754,-0.03636363636363636,0.5806159420289855,0.005434782608695652,29889,27043,23295
W0_current,sc_high_workload,fixed,10,24251,24251,1.0,0.8926310365135454,0.9090106007067138,301.1230690402968,4.661910849037153,305.78497988933395,413.83127470090767,321.7785471649102,219.95800120772944,3.4402173913043477,11.85666666666666,1.0,0.9632595634649023,0.18073481505917283,3.6438621559952162,25.0,8.0,1,0.06025107581110617,0,0,0,328,336,0.1331521739130435,-0.09090909090909091,0.16847826086956522,0.0,31613,27168,24696
W0_current,sc_high_workload,gate_only,10,23735,23735,1.0,0.8736381036513545,0.8894287396937574,26.839227439858053,3.756617364283253,30.595844804141304,74.42322043886487,46.58754482520724,19.579619565217392,2.68106884057971,9.513333333333321,0.9901268115942029,0.9471176515324359,0.1846639983147251,0.5755094299586598,23.9375,8.0,0,0.005141560024718675,0,0,0,31,400,-0.0009057971014492754,-0.07272727272727272,0.4057971014492754,0.0,30905,27168,24164
W0_current,sc_high_workload,pto,10,21793,21793,1.0,0.8021569493521791,0.8152606007067138,3.711701881189135,0.36333060407923556,4.07503248526837,10.832572006380339,20.0563567637064,2.70582729468599,0.16642512077294686,0.7,0.9392663043478261,0.7710840932117528,0.22644885972559997,0.29722199237011704,21.0,9.0,0,0.0026090509007511303,0,0,0,30,-1,0.0,-0.02727272727272727,0.595108695652174,0.0,28197,27168,22149
W0_current,sc_high_workload,online_joint,10,23527,23527,1.0,0.8659820376914017,0.8812205535924618,21.383071963158894,0.5573136171986096,21.940385580357503,63.613215431274156,37.93358488328605,15.5268115942029,0.3778985507246376,1.4333333333333333,0.9846995772946859,0.8449818580132813,0.20695371275555743,0.4912477662410461,23.580615942028984,8.880434782608695,0,0.0038006044452457833,0,0,0,31,404,0.0018115942028985507,-0.07272727272727272,0.45108695652173914,0.012681159420289856,30516,27168,23941
W0_current,sc_high_workload,fixed,11,24254,24254,1.0,0.9053040200067187,0.9198984733679221,275.39982974128867,4.106456666941535,279.5062864082302,373.875425820571,295.4964735938491,201.14106280193238,3.0134359903381642,9.366666666666667,1.0,0.9633553832116788,0.18075369011297104,3.3511152143925864,25.0,8.0,1,0.04754499059897784,0,0,0,360,336,0.10416666666666667,-0.10909090909090909,0.11413043478260869,0.0,31642,26791,24645
W0_current,sc_high_workload,gate_only,11,23778,23778,1.0,0.8875368593930798,0.9016460751744989,19.635431080056353,3.5286526620727576,23.16408374212911,51.40101208275261,39.155420271694254,14.44477657004831,2.522433574879227,7.866666666666666,0.9903834541062801,0.9490913929440389,0.18437210867188158,0.48025825109051895,24.027173913043477,8.0,1,0.03988837109707367,0,0,0,36,750,0.004528985507246377,-0.05909090909090909,0.2807971014492754,0.0009057971014492754,30970,26791,24156
W0_current,sc_high_workload,pto,11,21856,21856,1.0,0.8157963495203613,0.8275167033705348,3.907007898508252,0.367150653394361,4.274158551902613,11.671810138909677,20.23760108484551,2.8441123188405797,0.1710748792270531,0.7666666666666667,0.9400966183574879,0.7729774446245273,0.22584187408491949,0.29471035616240854,21.0,9.0,0,0.00458925710335862,0,0,0,22,-1,-0.005434782608695652,-0.03636363636363636,0.5588768115942029,0.0,28301,26791,22170
W0_current,sc_high_workload,online_joint,11,23943,23943,1.0,0.8936956440595722,0.907842185808667,25.317739225761127,0.6927114200144019,26.01045064577553,55.24602641856541,41.99971681960504,18.65359299516908,0.4946557971014493,2.1566666666666605,0.9945199275362319,0.8653064738292011,0.20214676523409764,0.5425356502058059,24.344202898550726,8.826086956521738,1,0.03839100732734891,0,0,0,45,412,0.009057971014492754,-0.045454545454545456,0.25815217391304346,0.0036231884057971015,31130,26791,24322
W0_current,sc_peak_workload,fixed,0,24527,24527,1.0,0.8914694871515284,0.9073165412713989,510.4194803567839,4.03840665389163,514.4578870106754,827.8875415268587,530.4379497986234,370.40114734299516,2.994414251207729,10.951666666666657,1.0,0.9550397323295692,0.17872140905940392,5.895175663870243,25.0,8.0,1,0.30069496176667654,0,0,0,869,336,0.4746376811594203,0.4681818181818182,0.14492753623188406,0.0,31967,27513,24963
W0_current,sc_peak_workload,gate_only,0,23691,23691,1.0,0.8610838512703086,0.8755133936684476,24.103614697334628,3.981394378485907,28.085009075820537,63.95683223240121,44.0662677816582,17.58623188405797,2.833937198067633,11.218333333333323,0.991598731884058,0.9420972586593666,0.18502806973112151,0.5559968209664282,23.45018115942029,8.0,0,0.00431710647665513,0,0,0,38,356,0.018115942028985508,0.013636363636363636,0.4583333333333333,0.0,30918,27513,24088
W0_current,sc_peak_workload,pto,0,22012,22012,1.0,0.8000581543270454,0.8120524842801584,4.256590054289087,0.3785801008555661,4.635170155144652,12.43849106663729,20.617179967974018,3.1075181159420286,0.18725845410628017,0.8333333333333334,0.9472750603864735,0.7777327525073447,0.22421860803198254,0.30607765173933565,21.0,9.0,0,-0.007181046189910032,0,0,0,16,-1,-0.0009057971014492754,0.004545454545454545,0.654891304347826,0.0,28450,27513,22342
W0_current,sc_peak_workload,online_joint,0,23249,23249,1.0,0.8450187184240178,0.858394213644459,16.116034028495463,1.9735450120248954,18.08957904052036,53.56674303259059,34.06368545369942,11.64290458937198,1.3591485507246377,4.861666666666663,0.9804498792270532,0.9182281635889883,0.18983612198374122,0.4365976832865137,22.721920289855074,8.054347826086957,1,0.061703228278570735,0,0,0,16,361,0.0009057971014492754,-0.00909090909090909,0.6277173913043478,0.0,30320,27513,23617
W0_current,sc_peak_workload,fixed,1,24342,24342,1.0,0.8940718430911628,0.9127672078160581,511.1335662407858,4.69608084791718,515.8296470887029,684.925473872239,531.8288254635283,372.3383152173913,3.47536231884058,11.766666666666667,1.0,0.962206492369753,0.17991537260701668,5.929407428399048,25.0,8.0,1,0.42720796259877614,0,0,0,664,336,0.2346014492753623,0.1409090909090909,0.11322463768115942,0.0,31893,27226,24851
W0_current,sc_peak_workload,gate_only,1,23656,23656,1.0,0.8688753397487695,0.886505546169103,22.579322986164144,3.793896048213025,26.37321903437717,63.3449923004373,42.36594815172583,16.47421497584541,2.697192028985507,9.989999999999993,0.9882472826086957,0.9440537352056932,0.18513273588096044,0.5277859054862466,23.80253623188406,8.0,0,0.0005813418383925136,0,0,0,20,358,0.0036231884057971015,-0.07727272727272727,0.40942028985507245,0.0,30938,27226,24136
W0_current,sc_peak_workload,pto,1,22535,22535,1.0,0.827701461837949,0.843348270035995,7.428365516808932,0.15562998827313368,7.583995505082066,19.62801193713329,23.566422840338333,5.3884057971014485,0.059782608695652176,0.3,0.9596467391304347,0.7189447129266587,0.24333259374306634,0.34781117666770095,22.0,10.0,0,0.0012314304014545523,0,0,0,20,336,-0.036231884057971016,-0.004545454545454545,0.5253623188405797,1.0,29062,27226,22961
W0_current,sc_peak_workload,online_joint,1,23413,23413,1.0,0.8599500477484757,0.877323146991846,17.202237867197205,0.5853139709095345,17.78755183810674,54.2645138287116,33.77187678578538,12.497101449275362,0.3929347826086957,1.6283333333333303,0.9820501207729468,0.8459493016037248,0.2064024260026481,0.4416941916428416,23.366847826086957,8.820652173913043,0,0.015197609266908175,0,0,0,20,361,0.007246376811594203,-0.045454545454545456,0.4782608695652174,0.004528985507246377,30604,27226,23886
W0_current,sc_peak_workload,fixed,2,24425,24425,1.0,0.8941645921804071,0.9103821935861766,474.9498893643231,6.57252814738997,481.52241751171306,607.7111571218003,497.6072486273732,346.6764190821257,4.851841787439613,15.923333333333327,1.0,0.9719888914250933,0.1793654042988741,5.565259346610951,25.0,8.0,1,0.3167197293708152,0,0,0,667,336,0.27355072463768115,0.33181818181818185,0.15489130434782608,0.0,31924,27316,24868
W0_current,sc_peak_workload,gate_only,2,23814,23814,1.0,0.8717967491580026,0.886989310294333,21.50033643657799,4.505470878578931,26.00580731515692,55.3740625098594,42.09336085509141,15.810446859903381,3.229317632850242,10.061666666666664,0.9912364130434783,0.96000152172259,0.18396741412614429,0.523594874044402,23.777173913043477,8.0,0,0.011205509505267683,0,0,0,39,365,0.002717391304347826,-0.05454545454545454,0.41847826086956524,0.0,31066,27316,24229
W0_current,sc_peak_workload,pto,2,22678,22678,1.0,0.830209401083614,0.8437911846536829,9.517439106777513,0.17171811943325244,9.689157226210765,35.11639351858877,25.774217637181753,6.93082729468599,0.07315821256038647,0.36666666666666664,0.9635869565217391,0.732151321786691,0.2418643619366787,0.37162786059839714,22.0,10.0,0,0.0006188707880891265,0,0,0,20,336,-0.06340579710144928,-0.031818181818181815,0.5036231884057971,1.0,29178,27316,23049
W0_current,sc_peak_workload,online_joint,2,23319,23319,1.0,0.8536755015375604,0.8681358910528628,14.415903656949162,0.5777667481592788,14.99367040510844,41.632377279256616,31.079265842305574,10.481491545893721,0.38118961352657005,1.4666666666666666,0.9779891304347826,0.8436932322611487,0.20931429306574037,0.41172460909880265,22.920289855072465,8.905797101449275,1,0.021523866946912832,0,0,0,29,557,0.0018115942028985507,-0.05,0.5615942028985508,0.0036231884057971015,30431,27316,23714
W0_current,sc_peak_workload,fixed,3,24192,24192,1.0,0.8927266688807705,0.9105502048046054,146.98307922571485,3.6121031746031744,150.595182400318,229.18519289918822,166.514287889736,107.51099033816425,2.6457125603864737,8.5,1.0,0.9572924999047728,0.1808655753968254,1.9432692084105991,25.0,8.0,1,0.255244060264205,0,0,0,166,362,0.06340579710144928,0.12272727272727273,0.11503623188405797,0.0,31556,27099,24675
W0_current,sc_peak_workload,gate_only,3,23580,23580,1.0,0.8701428096977748,0.8868961954315657,20.157357827750907,3.3344028674866686,23.491760695237573,53.874069452029104,39.41360123807049,14.696105072463768,2.3599939613526573,8.989999999999993,0.9853034420289855,0.9366129585190264,0.18555979643765902,0.4903396647300742,23.932065217391305,8.0,0,-0.03138614809847702,0,0,0,22,363,-0.005434782608695652,-0.11818181818181818,0.39221014492753625,0.0,30747,27099,24034
W0_current,sc_peak_workload,pto,3,22463,22463,1.0,0.8289235765157386,0.8434628584080593,5.681355038121196,0.14997154662761047,5.8313265847488065,15.572805794313169,21.755245918764743,4.149305555555555,0.05117753623188406,0.26666666666666666,0.9559933574879227,0.7124038081333455,0.24393447001736188,0.3247128149745259,22.0,10.0,0,-0.005916087672735573,0,0,0,22,-1,-0.0018115942028985507,-0.045454545454545456,0.4963768115942029,1.0,28843,27099,22857
W0_current,sc_peak_workload,online_joint,3,23791,23791,1.0,0.8779290748736116,0.8948669692608583,26.961474246335012,0.9215694908715129,27.88304373720653,55.82694394497048,43.79977695565048,19.720621980676327,0.6539553140096619,2.42833333333333,0.9909571256038647,0.8867338911535436,0.19591442141986465,0.5698676877740808,24.408514492753625,8.517210144927537,0,-0.028924151325440753,0,0,0,22,362,-0.002717391304347826,-0.09545454545454546,0.3532608695652174,0.0,30952,27099,24250
W0_current,sc_peak_workload,fixed,4,24283,24283,1.0,0.9037552569876065,0.9192377833190666,316.1114625885172,4.137791870856154,320.24925445937333,426.1749094913888,336.2497486322515,230.68734903381642,3.034903381642512,10.431666666666645,1.0,0.9598745724059293,0.18057900588889347,3.79518873522623,25.0,8.0,1,0.12061738691069754,0,0,0,387,336,0.20199275362318841,-0.05,0.10778985507246377,0.0,31684,26869,24699
W0_current,sc_peak_workload,gate_only,4,23716,23716,1.0,0.8826528713387175,0.8973538278313298,20.46369315545028,3.948319041990188,24.412012197440465,54.17067421107822,40.41981283835799,14.996678743961354,2.8163043478260867,11.733333333333333,0.990655193236715,0.9464082098061574,0.18489627255861021,0.49846166680510856,23.906702898550726,8.0,1,0.021297697736053823,0,0,0,33,408,0.005434782608695652,-0.031818181818181815,0.3188405797101449,0.0,30931,26869,24111
W0_current,sc_peak_workload,pto,4,21876,21876,1.0,0.8141724664111057,0.8258215787710744,4.086257636370223,0.3766815934137899,4.462939229784014,11.929741204802212,20.47194453239875,2.9683876811594208,0.1810084541062802,0.8333333333333334,0.9408212560386473,0.7755114441968807,0.22568111172060706,0.29781492020159356,21.0,9.0,0,0.004324469513832922,0,0,0,24,-1,0.0018115942028985507,0.0,0.5932971014492754,0.0,28298,26869,22189
W0_current,sc_peak_workload,online_joint,4,23933,23933,1.0,0.8907290930068108,0.9057650080017865,33.18348697078235,0.571982544650677,33.75546951543303,64.13049696422166,49.763074078170675,24.32868357487923,0.4090881642512077,1.694999999999997,0.9963919082125604,0.8583196665299986,0.2038189946935194,0.6498923637122471,24.405797101449274,8.893115942028986,0,0.009439714193944529,0,0,0,38,405,0.010869565217391304,-0.04090909090909091,0.26811594202898553,0.0,31160,26869,24337
W0_current,sc_peak_workload,fixed,5,24472,24472,1.0,0.9020272760781423,0.916697382970881,420.9175802102668,4.403154625694672,425.3207348359615,663.9825954675892,441.26642787290166,306.69846014492754,3.286171497584541,10.789999999999994,1.0,0.9572845417236662,0.17922523700555737,4.940589435710755,25.0,8.0,1,0.8313121044950201,0,0,0,696,336,0.3333333333333333,0.5227272727272727,0.10507246376811594,0.0,31945,27130,24870
W0_current,sc_peak_workload,gate_only,5,23760,23760,1.0,0.875783265757464,0.8895687430888316,20.79283228793064,3.413924505558745,24.20675679348939,58.76451870485944,40.146950396182994,15.261020531400968,2.441243961352657,8.694999999999997,0.9917044082125603,0.9423810609515124,0.1845959595959596,0.5014682891576168,23.67391304347826,8.0,0,-0.011173634316261324,0,0,0,45,461,0.002717391304347826,0.013636363636363636,0.37681159420289856,0.0018115942028985507,31003,27130,24134
W0_current,sc_peak_workload,pto,5,21971,21971,1.0,0.8098415038702543,0.8205307777368227,4.057594342089146,0.16281970346557434,4.220414045554721,11.502172808251089,20.156875745067715,2.9619565217391304,0.04027777777777778,0.2,0.9438632246376811,0.6957650273224044,0.24987483500978563,0.3186420682694749,21.0,10.0,0,0.0016205255931283154,0,0,0,35,-1,0.005434782608695652,0.01818181818181818,0.657608695652174,1.0,28380,27130,22261
W0_current,sc_peak_workload,online_joint,5,23143,23143,1.0,0.8530409141172134,0.866015481017324,13.086140796438386,1.3725693371566505,14.458710133595035,39.43258107471592,30.397568535703666,9.46262077294686,0.927294685990338,3.3333333333333335,0.9758152173913044,0.902953823144513,0.1926068357602731,0.3890887117091732,22.58514492753623,8.129528985507246,0,-0.048529721688464734,0,0,0,37,465,0.005434782608695652,0.04090909090909091,0.595108695652174,0.0018115942028985507,30215,27130,23495
W0_current,sc_peak_workload,fixed,6,24400,24400,1.0,0.9038376055711957,0.9193954659949622,313.5112883342456,4.838811475409836,318.35009980965543,476.3225045207906,334.30989489162266,229.49673913043478,3.590006038647343,12.859999999999976,1.0,0.9627844254510921,0.17981557377049182,3.7860139694027377,25.0,8.0,1,0.10326595778650416,0,0,0,460,336,0.19384057971014493,0.004545454545454545,0.11775362318840579,0.0,31801,26996,24820
W0_current,sc_peak_workload,gate_only,6,23853,23853,1.0,0.8835753444954808,0.898429396947696,18.919510595271408,3.899669978165076,22.81918057343648,48.92396690294951,38.79188840892887,13.975754830917875,2.798429951690821,10.18499999999999,0.9908061594202898,0.9511035137701804,0.18393912715381713,0.4799244762846548,23.94746376811594,8.0,0,-0.07106132921604336,0,0,0,28,368,0.0,-0.07272727272727272,0.32518115942028986,0.0,31050,26996,24254
W0_current,sc_peak_workload,pto,6,21931,21931,1.0,0.8123796117943399,0.8245666024596237,3.913037687815915,0.3724406418331393,4.285478329649054,11.409967776246958,20.248954687316285,2.8627717391304346,0.17817028985507247,0.8333333333333334,0.9394776570048309,0.7762695279549212,0.22522912771875428,0.29739833530362725,21.0,9.0,0,-0.002659202199895208,0,0,0,27,-1,-0.01177536231884058,-0.013636363636363636,0.6231884057971014,0.0,28376,26996,22260
W0_current,sc_peak_workload,online_joint,6,23962,23962,1.0,0.8876129797006964,0.9025040746777301,22.20605447934385,1.496363820197165,23.702418299541016,48.50740358134753,39.66590214896928,16.420893719806763,1.0756642512077295,3.7333333333333334,0.9936820652173913,0.9222026496385188,0.1895292546532009,0.5012137671691835,24.17753623188406,8.278985507246377,0,-0.07631072392555091,0,0,0,28,460,0.002717391304347826,-0.10454545454545454,0.29981884057971014,0.0,31093,26996,24364
W0_current,sc_peak_workload,fixed,7,24209,24209,1.0,0.900431451312951,0.9166108755486126,281.77126938747386,4.719319261431699,286.49058864890554,357.488511896439,302.46910903388635,205.67708333333334,3.457699275362319,11.261666666666665,1.0,0.9628838908551205,0.18090379610888513,3.4270161596275304,25.0,8.0,1,0.21036586030139495,0,0,0,321,336,0.0769927536231884,0.14545454545454545,0.11141304347826086,0.0,31687,26886,24644
W0_current,sc_peak_workload,gate_only,7,23755,23755,1.0,0.8835453395819386,0.8987949118500335,21.092138761452276,3.5477389088661733,24.639877670318445,54.9090784696642,40.623249592019135,15.479106280193237,2.536443236714976,8.823333333333327,0.990330615942029,0.9486280777866576,0.18436118711850136,0.49942129658184753,24.14855072463768,8.0,1,0.03139377410126799,0,0,0,31,460,-0.005434782608695652,-0.04090909090909091,0.3179347826086957,0.0009057971014492754,31059,26886,24165
W0_current,sc_peak_workload,pto,7,21784,21784,1.0,0.810235810458975,0.8225098564308562,3.753293741460524,0.17437947280716276,3.9276732142676862,10.933664549000413,19.902976188927987,2.735265700483092,0.041243961352657,0.23333333333333334,0.9371603260869565,0.6942402966475183,0.2517214469335292,0.3130456246971961,21.0,10.0,0,0.009819549239371958,0,0,0,24,-1,0.0009057971014492754,0.00909090909090909,0.5905797101449275,1.0,28282,26886,22114
W0_current,sc_peak_workload,online_joint,7,23986,23986,1.0,0.8921371717622555,0.9077214907386744,32.8086453377443,0.42685965253738856,33.23550499028168,68.02939811481156,49.21099069027335,24.116123188405798,0.30431763285024155,1.2,0.9964975845410629,0.8412308001204698,0.20764195780872174,0.6445464267789495,24.63496376811594,9.08876811594203,1,0.08595908255054092,0,0,0,49,456,0.004528985507246377,-0.02727272727272727,0.276268115942029,0.08876811594202899,31281,26886,24405
W0_current,sc_peak_workload,fixed,8,24432,24432,1.0,0.8912884867941048,0.9079600175105793,341.44796442610027,4.561313032089063,346.00927745818933,600.4193518662851,362.0188141314048,249.0824879227053,3.3802838164251208,10.394999999999998,1.0,0.965480805777271,0.17947773411918794,4.080698950913196,25.0,8.0,1,0.16442099667723908,0,0,0,591,336,0.2572463768115942,0.06818181818181818,0.16304347826086957,0.0,31906,27412,24889
W0_current,sc_peak_workload,gate_only,8,23733,23733,1.0,0.8657887056763461,0.8816941485480811,21.630901706708183,3.613623806923423,25.244525513631604,55.34359844444843,41.24890759764964,15.846316425120772,2.5769927536231885,9.361666666666665,0.988768115942029,0.9486583048270619,0.18476383095268192,0.5177449546581171,23.67753623188406,8.0,0,-0.030640659367492662,0,0,0,29,700,-0.0009057971014492754,-0.00909090909090909,0.43568840579710144,0.0009057971014492754,31001,27412,24169
W0_current,sc_peak_workload,pto,8,22672,22672,1.0,0.8270830293302204,0.8412738946446812,5.847456447699552,0.156351750750682,6.003808198450235,14.93203390744566,22.026832192804502,4.304679951690821,0.0616243961352657,0.3333333333333333,0.9608393719806764,0.7252565737535678,0.24210479887085393,0.32943273958454167,22.0,10.0,0,-0.006139589660943434,0,0,0,29,-1,-0.004528985507246377,0.01818181818181818,0.5018115942028986,1.0,29124,27412,23061
W0_current,sc_peak_workload,online_joint,8,22710,22710,1.0,0.8284692835254633,0.842623668466365,12.634607370894855,0.9121629467125858,13.546770317607441,41.095354258053156,29.5605527922882,8.967149758454106,0.5830314009661837,2.3233333333333275,0.9607261473429952,0.8684069028156222,0.2020035226772347,0.3945901590058185,22.068840579710145,8.366847826086957,0,-0.008150694323135968,0,0,0,29,893,0.002717391304347826,0.013636363636363636,0.7889492753623188,0.0009057971014492754,29706,27412,23098
W0_current,sc_peak_workload,fixed,9,24412,24412,1.0,0.8966099827377236,0.9124031292467036,445.7472432112953,5.122931345240046,450.8701745565354,668.3162112201168,466.8943429982853,324.30679347826083,3.778442028985507,12.954999999999973,1.0,0.9612709284627093,0.17941995739800098,5.213267613409295,25.0,8.0,1,0.3576210440110502,0,0,0,686,336,0.33605072463768115,0.23636363636363636,0.1331521739130435,0.0,31819,27227,24842
